country_code,crop_type,adm_id,yield,lat,lon,harvest_area,production
US,wheat,US-20-181,2.6953030303030303,39.35144905625173,-101.71998405267168,62004.20963636364,169300.87757575756
US,wheat,US-20-183,2.8506969696969695,39.785166937239865,-98.78546972562616,48281.93636363636,137543.72363636363
US,wheat,US-20-185,2.568366666666667,38.030981144120354,-98.71742593869575,55121.0843,141181.69066666666
US,wheat,US-20-187,2.70444,37.56300498469527,-101.78421666469306,46640.8656,128285.1008
US,wheat,US-20-189,2.765875,37.19233948988696,-101.3120589534354,32597.3203125,91347.035
US,wheat,US-20-191,2.3997941176470587,37.237312371070075,-97.4765427738525,143861.68473529414,347065.36
US,wheat,US-20-193,2.52048,39.3509175524102,-101.05556039582862,74283.49440000001,190320.1408
US,wheat,US-20-195,2.343392857142857,38.91430950887512,-99.87283476983828,37849.27842857143,88703.47428571428
US,wheat,US-20-197,2.6778620689655175,38.95326993358754,-96.20499592102692,3830.4157241379307,9587.53103448276
US,wheat,US-20-199,2.498266666666667,38.916681207931404,-101.76361597256924,33708.2724,85698.768
US,wheat,US-20-201,2.8505666666666665,39.78417867036999,-97.08753438664354,31906.6829,89809.05066666666
US,wheat,US-20-203,2.824242424242424,38.48205352332075,-101.34738393157915,51815.09,149366.08
US,wheat,US-20-205,2.77725,37.55926512961432,-95.74341897352505,15107.956875,42362.045
US,wheat,US-20-207,2.564161290322581,37.88669687608426,-95.74013435622687,6060.186677419354,15377.212903225805
US,wheat,US-20-209,2.597111111111111,39.11461543591877,-94.76455164790417,287.78666666666663,713.5466666666666
US,wheat,US-20-998,2.78425,,,408546.6735,1180233.16
US,wheat,US-21-001,3.576857142857143,37.104170059474406,-85.28062000478373,362.88100000000003,1322.6971428571428
US,wheat,US-21-003,3.5307142857142857,36.751251452919036,-86.1904151874297,483.7128571428571,1774.0876190476192
US,wheat,US-21-007,3.875848484848485,37.058481961692515,-88.99925588833919,5037.656545454545,19618.783030303028
US,wheat,US-21-009,3.869515151515152,36.96558592282017,-85.93366216125541,1121.8774545454544,4119.069090909091
US,wheat,US-21-011,2.9499999999999997,38.144952166305785,-83.74267657495382,89.03399999999999,262.93333333333334
US,wheat,US-21-015,2.826333333333333,38.96985577092013,-84.72783779986514,148.39,408.0
US,wheat,US-21-017,3.4254838709677418,38.206734524949525,-84.21715057392247,644.1257419354839,2104.753548387097
US,wheat,US-21-021,3.018333333333333,37.62438277360131,-84.86684215389371,419.539,1209.04
US,wheat,US-21-023,2.5573333333333337,38.68879489397331,-84.09014459480437,161.88,386.24
US,wheat,US-21-027,3.47884375,37.773389379967895,-86.42933749903693,1296.68409375,4160.41
US,wheat,US-21-029,3.2338666666666667,37.97007363413742,-85.69586025760096,250.1046,819.2639999999999
US,wheat,US-21-031,3.1945789473684214,37.207284503217736,-86.68162334315123,447.726,1366.155789473684
US,wheat,US-21-033,4.279787878787879,37.14540714554282,-87.86786378165158,4116.78009090909,18905.89575757576
US,wheat,US-21-035,3.703294117647059,36.62103516573015,-88.27224810688962,7747.9815,27619.36
US,wheat,US-21-039,3.7145625,36.85320008487635,-88.97098353747668,2796.2240625,10505.83
US,wheat,US-21-045,3.2531999999999996,37.32232537008903,-84.92832120159906,201.9453,665.5840000000001
US,wheat,US-21-047,4.616794117647059,36.8941688657579,-87.49045443601811,20719.449705882354,97529.52
US,wheat,US-21-049,3.067823529411765,37.970821370062666,-84.14741622244642,278.7668823529412,844.32
US,wheat,US-21-053,4.026,36.7274416528062,-85.13617382979241,145.692,565.76
US,wheat,US-21-055,3.828384615384615,37.35272341005486,-88.09719712944563,944.8188461538462,3955.716923076923
US,wheat,US-21-059,4.35828125,37.73178563624608,-87.08726981130886,4417.3005,18182.435
US,wheat,US-21-061,3.1113846153846154,37.20879862721897,-86.23842222167913,259.94192307692305,869.3538461538462
US,wheat,US-21-067,3.34175,38.04231919033206,-84.45871291502446,332.72121428571427,1065.462857142857
US,wheat,US-21-069,3.0530952380952376,38.370118181282635,-83.69665601093851,286.9515714285714,799.032380952381
US,wheat,US-21-073,2.961,38.23915253806735,-84.87706177250064,283.29,837.76
US,wheat,US-21-075,3.935235294117647,36.5540420280344,-89.1873623207857,5177.422323529412,19469.68
US,wheat,US-21-077,3.4996,38.7568706772705,-84.85932836826456,156.2142,553.248
US,wheat,US-21-079,2.951166666666667,37.63959984067747,-84.53766513880791,176.71900000000002,490.96
US,wheat,US-21-083,3.9034848484848483,36.72310321811679,-88.65120022075082,8830.308727272728,34233.83757575757
US,wheat,US-21-085,3.224,37.460813863958045,-86.34391607694565,601.2043333333334,1880.7288888888888
US,wheat,US-21-087,3.052133333333333,37.264037392030126,-85.55312116210817,266.8322,796.0533333333333
US,wheat,US-21-091,3.8513684210526318,37.84149090008978,-86.77791284146163,914.622,3378.24
US,wheat,US-21-093,4.02135294117647,37.6979237482779,-85.96344816564529,1811.865705882353,7036.56
US,wheat,US-21-097,3.2233913043478264,38.44181520014001,-84.33136381686437,328.68678260869564,972.8139130434784
US,wheat,US-21-099,3.3264666666666667,37.29993003213643,-85.88469125715007,259.5476,799.6800000000001
US,wheat,US-21-101,3.9412142857142856,37.795803945827984,-87.57303115489077,3166.632964285714,11857.548571428571
US,wheat,US-21-103,2.938153846153846,38.44846710198814,-85.11891597272233,294.1857692307692,855.1261538461538
US,wheat,US-21-105,3.9382352941176473,36.678129569697646,-88.9761445546238,6891.80294117647,26051.600000000002
US,wheat,US-21-107,3.6333333333333333,37.30883958333233,-87.540836611603,1496.041,5322.36
US,wheat,US-21-111,2.701571428571429,38.18717511464852,-85.65913786045657,312.19714285714286,828.8228571428572
US,wheat,US-21-113,3.1465,37.8720714791172,-84.58095197831827,231.69074999999998,738.48
US,wheat,US-21-123,3.6578518518518517,37.5457934635401,-85.69792829735577,1056.1171111111112,3643.893333333333
US,wheat,US-21-135,3.02875,38.53158279651726,-83.3780684994154,242.82,731.0
US,wheat,US-21-137,3.2999333333333336,37.45536764965256,-84.66084396512277,305.1438,984.2773333333333
US,wheat,US-21-139,3.3383636363636366,37.20962301819127,-88.35372060298634,1115.6843181818183,3504.472727272727
US,wheat,US-21-141,4.638588235294118,36.85968525501186,-86.87891916564875,17286.641470588234,80729.92
US,wheat,US-21-143,3.5143500000000003,37.01910068845361,-88.0831602174878,639.426,2319.888
US,wheat,US-21-145,3.6585357142857147,37.053957433246524,-88.71265236936875,1819.9937142857143,6721.5085714285715
US,wheat,US-21-149,4.1243437499999995,37.529192909117064,-87.26360911090019,3257.835,13363.105
US,wheat,US-21-155,3.8310714285714282,37.55253601160119,-85.26963609723025,1134.17175,4331.211428571429
US,wheat,US-21-157,3.39248,36.88344279461685,-88.32937270260116,1903.7088,6736.896
US,wheat,US-21-161,3.0400909090909094,38.59518639387623,-83.82408709096578,405.9876818181818,1114.8290909090908
US,wheat,US-21-163,4.001483870967742,37.96974097454854,-86.21697476531587,1776.633,6653.383225806452
US,wheat,US-21-167,3.365,37.81104052708324,-84.87445674828649,295.431,1022.89
US,wheat,US-21-169,2.951,36.990531017519665,-85.62922747620968,264.61153846153843,777.2923076923076
US,wheat,US-21-171,3.159642857142857,36.71215466671931,-85.71648016856874,312.48621428571425,995.7142857142857
US,wheat,US-21-173,3.095833333333333,38.03351826258937,-83.91314317332642,225.28300000000002,713.5466666666666
US,wheat,US-21-177,3.3160000000000003,37.21578974706442,-87.14203054728934,852.062125,2797.633333333333
US,wheat,US-21-179,3.5474285714285716,37.80515400478388,-85.4659580165212,1596.3969642857141,5889.674285714286
US,wheat,US-21-181,3.5031666666666665,38.33555368042243,-84.01530138328647,132.8765,465.11999999999995
US,wheat,US-21-183,3.77688,37.478195772440955,-86.84887834685624,546.66876,2098.5344
US,wheat,US-21-185,3.6759999999999997,38.399438050651725,-85.4483391565282,492.68477777777775,1693.1496296296298
US,wheat,US-21-187,3.41,38.51964952626553,-84.82810333892283,269.8,912.1066666666666
US,wheat,US-21-191,3.217,38.69563700048997,-84.36025441797949,36.423,116.96
US,wheat,US-21-199,3.5088620689655174,37.10386539051191,-84.57725002048795,612.7716206896552,2195.2275862068964
US,wheat,US-21-207,3.302368421052632,36.991090642014505,-85.05865143331131,263.69399999999996,822.8715789473684
US,wheat,US-21-209,3.618833333333333,38.29154577693896,-84.58392156831377,178.51766666666668,614.1155555555556
US,wheat,US-21-211,3.7478823529411764,38.21545335416787,-85.19477852183907,1330.272705882353,4642.64
US,wheat,US-21-213,4.422235294117647,36.74195035731288,-86.58224359116493,10645.990588235294,47691.92
US,wheat,US-21-215,3.066047619047619,38.03252017215665,-85.32782653951506,363.45914285714287,1091.6266666666666
US,wheat,US-21-217,3.5953043478260867,37.36646569645785,-85.32792647312922,708.0490434782608,2430.4973913043477
US,wheat,US-21-219,4.554235294117647,36.83568224501858,-87.17923392818872,12295.738235294117,56799.28
US,wheat,US-21-221,4.501029411764706,36.806358675810195,-87.87335278270689,5212.416970588235,24167.84
US,wheat,US-21-223,3.0408095238095236,38.6129971059655,-85.33754103060927,294.082,863.535238095238
US,wheat,US-21-225,4.503147058823529,37.65846199114369,-87.94534461799584,3801.085235294118,16782.399999999998
US,wheat,US-21-227,4.684484848484848,36.99357344980514,-86.42380702736388,5790.5211818181815,27251.432727272728
US,wheat,US-21-229,3.645666666666667,37.753380142783996,-85.17476536695052,392.559,1472.993333333333
US,wheat,US-21-231,4.2360999999999995,36.80127910050611,-84.82862312595402,514.6435,2280.3573333333334
US,wheat,US-21-233,3.8996190476190473,37.51844353431828,-87.68316316664009,1723.8292857142858,6209.630476190477
US,wheat,US-21-239,3.548619047619048,38.04238650871746,-84.74360193801228,272.30528571428573,896.4342857142857
US,wheat,US-21-998,5.0337499999999995,,,17144.10375,89408.44
US,wheat,US-22-001,2.6494166666666668,30.290536480532673,-92.4119841455808,1777.3075,4191.066666666667
US,wheat,US-22-003,2.019,30.652918535913077,-92.82791859549394,242.82,489.6
US,wheat,US-22-005,2.162666666666667,30.203544323210544,-90.91130991020076,418.19,797.8666666666667
US,wheat,US-22-009,2.874052631578947,31.076237716704714,-92.00138567599062,3716.85,10660.968421052632
US,wheat,US-22-011,2.3061666666666665,30.648458659038976,-93.34336855242913,910.5750000000002,2006.0
US,wheat,US-22-015,2.3724444444444446,32.67892598931742,-93.60504359203878,1740.21,3897.1555555555556
US,wheat,US-22-017,2.4726666666666666,32.580070916805504,-93.88232880160376,1156.7675,2817.4666666666667
US,wheat,US-22-019,1.4215,30.22927163338553,-93.35801271230397,2964.4275,3638.0
US,wheat,US-22-021,2.342,32.092309888809716,-92.1165589241765,647.52,1557.2
US,wheat,US-22-023,1.42,29.875443198703913,-93.19381789502044,364.23,516.8
US,wheat,US-22-025,2.951263157894737,31.666179846912602,-91.84706123944595,2464.41,7270.98947368421
US,wheat,US-22-029,2.766736842105263,31.44585575886444,-91.6400695789172,2513.4,7185.094736842105
US,wheat,US-22-031,2.2186666666666666,32.055435349292495,-93.73724615963786,404.7,1024.5333333333333
US,wheat,US-22-033,1.795,30.538251256349,-91.09560315466165,317.015,661.8666666666667
US,wheat,US-22-035,3.0151052631578947,32.73255145491493,-91.23505403065262,2758.35,8024.0
US,wheat,US-22-037,2.0616666666666665,30.845105450175822,-91.04552428900487,222.585,444.2666666666667
US,wheat,US-22-039,2.8755,30.728949844805722,-92.40590574867467,1812.1566666666668,4862.7555555555555
US,wheat,US-22-041,2.7503684210526314,32.133213691650724,-91.67377187803241,5107.74,16060.884210526316
US,wheat,US-22-043,2.4572222222222226,31.599697402253497,-92.55950489391509,867.8566666666667,2091.3777777777777
US,wheat,US-22-045,1.9649999999999999,29.896528709408486,-91.72998354230668,465.405,938.4
US,wheat,US-22-047,2.9462222222222225,30.25848996280985,-91.34933844106884,1115.1733333333334,3330.488888888889
US,wheat,US-22-053,2.4066111111111113,30.267702963521565,-92.81412241395238,1585.0749999999998,3613.0666666666666
US,wheat,US-22-055,2.9074166666666668,30.206744647264657,-92.06387514959995,1079.2,2878.6666666666665
US,wheat,US-22-065,2.9760526315789475,32.364403071348136,-91.24262373016055,3007.56,7885.136842105264
US,wheat,US-22-067,2.6382105263157896,32.820215935135195,-91.80178763056918,3699.81,11459.78947368421
US,wheat,US-22-069,2.6941875,31.723537805497013,-93.09622461332171,1854.031875,4817.8
US,wheat,US-22-073,2.948875,32.47832375111299,-92.15486594315173,1391.15625,4233.0
US,wheat,US-22-077,3.1822631578947367,30.709381403559647,-91.60078731441892,8113.169999999999,26541.473684210527
US,wheat,US-22-079,2.858166666666667,31.198629979290306,-92.5331868712185,1045.4750000000001,3125.7333333333336
US,wheat,US-22-081,2.433125,32.09313295492966,-93.33986542407423,1811.0325,4129.3
US,wheat,US-22-083,2.710157894736842,32.41780311074509,-91.76347507020307,4668.96,15043.031578947368
US,wheat,US-22-093,1.908,30.0263032973775,-90.79633114690303,323.76,639.1999999999999
US,wheat,US-22-095,2.2075,30.126461987008742,-90.4708998377762,263.055,598.4
US,wheat,US-22-097,2.906684210526316,30.59884606571961,-92.00586173223283,3825.4799999999996,11713.17894736842
US,wheat,US-22-099,2.7672727272727276,30.129089210862407,-91.60830333719848,739.4972727272727,2096.872727272727
US,wheat,US-22-105,1.4735,30.626629739723562,-90.40567708457526,283.28999999999996,408.0
US,wheat,US-22-107,3.0305263157894737,32.00171084963555,-91.34009970357164,2206.68,7293.894736842105
US,wheat,US-22-109,2.356,29.414774707271725,-90.86634415382036,80.94,190.4
US,wheat,US-22-113,1.9208571428571428,29.846540867136255,-92.32380995608955,1052.22,2047.7714285714285
US,wheat,US-22-117,1.561,30.853322847545694,-90.0404525746615,424.93500000000006,680.0
US,wheat,US-22-121,3.055272727272728,30.463412839940005,-91.31273518245305,647.52,1918.8363636363638
US,wheat,US-22-123,2.978842105263158,32.78849999046148,-91.4567695149428,3812.7000000000003,11940.800000000001
US,wheat,US-22-125,2.575,30.879803942901592,-91.4200065963471,518.016,1267.52
US,wheat,US-24-001,3.331,39.621450400025545,-78.69761748858407,80.94,269.28
US,wheat,US-24-003,3.7791052631578945,39.00646279521253,-76.60506838121917,764.457,2834.24
US,wheat,US-24-005,3.97088,39.462711425826456,-76.63929187944473,1352.66928,5506.4768
US,wheat,US-24-009,3.699333333333333,38.54336128225929,-76.56867913014331,889.7618571428571,3228.899047619048
US,wheat,US-24-011,4.02785294117647,38.87171301997135,-75.83155513760049,9043.854705882353,35853.12
US,wheat,US-24-013,4.6,39.562884093915955,-77.02254594636807,3722.9870625,17060.010000000002
US,wheat,US-24-015,4.512464285714286,39.57124103764159,-75.94073959021588,2736.6392142857144,12556.58857142857
US,wheat,US-24-017,3.3189444444444445,38.50729459505157,-76.99216185240928,1245.3518333333332,4153.893333333333
US,wheat,US-24-019,4.297933333333333,38.482909090317605,-76.01254892310229,6921.719,29769.493333333336
US,wheat,US-24-021,4.214735294117647,39.47223039383332,-77.39800660433313,5942.186294117647,24874.64
US,wheat,US-24-023,3.3315,39.528886014224454,-79.27293893642445,80.94,269.28
US,wheat,US-24-025,4.085814814814815,39.56109150112227,-76.31705649415791,1331.612888888889,5359.7096296296295
US,wheat,US-24-027,4.23025,39.25072395913638,-76.93118995344885,858.97575,3575.6666666666665
US,wheat,US-24-029,4.6645,39.25453705534912,-76.03992874008945,7063.2796875,33433.05
US,wheat,US-24-031,4.253592592592592,39.136333991720996,-77.20418249327359,2303.1926666666664,9703.045925925926
US,wheat,US-24-033,3.0726875,38.8295270687039,-76.84727989038234,637.4025,1917.26
US,wheat,US-24-035,4.380580645161291,39.06801418233725,-76.02027633327377,10780.685806451613,46829.09935483871
US,wheat,US-24-037,3.647,38.30239758454196,-76.60584716144635,2227.4687999999996,8190.056
US,wheat,US-24-039,4.548470588235294,38.11578047589777,-75.75175601712469,2574.249088235294,11845.12
US,wheat,US-24-041,4.2157333333333336,38.771346017291904,-76.09710010326232,6803.007,28414.389333333333
US,wheat,US-24-043,4.18834375,39.60360671439958,-77.81395284237897,2404.6768125,10234.34
US,wheat,US-24-045,3.824310344827586,38.37329433269885,-75.62078298453397,2632.9223793103447,9897.98620689655
US,wheat,US-24-047,4.062448275862069,38.21277854797277,-75.33400402915552,3454.323827586207,14193.710344827585
US,wheat,US-24-998,4.8405000000000005,,,9312.147,45101.68
US,wheat,US-26-001,3.5377894736842106,44.68540488852818,-83.59372645411457,364.23,1355.9915789473685
US,wheat,US-26-005,4.06778125,42.59127317715206,-85.88843866323575,3206.86809375,12751.7
US,wheat,US-26-007,3.4594615384615386,45.0348633308998,-83.62580678740304,1179.0778846153846,4128.8553846153845
US,wheat,US-26-009,2.6140000000000003,44.99907784913144,-85.140234769739,238.773,698.2628571428571
US,wheat,US-26-011,4.652235294117647,44.064654870677025,-83.89403739327553,2645.6667352941176,12470.64
US,wheat,US-26-015,4.051636363636364,42.59503952303413,-85.30895873611479,3226.3174545454544,12595.660606060606
US,wheat,US-26-017,4.955235294117648,43.70800423423664,-83.99157753360016,4679.641323529411,23742.64
US,wheat,US-26-019,2.019,44.63872337331235,-86.01553792284145,40.47,81.6
US,wheat,US-26-021,3.769,41.95467785265564,-86.41226759942244,1866.5663333333332,6655.235555555556
US,wheat,US-26-023,3.679333333333333,41.916137910319485,-85.05902456379133,2642.1514,9217.082666666665
US,wheat,US-26-025,3.7546764705882354,42.24654189651943,-85.00558481697642,4297.556911764706,15152.16
US,wheat,US-26-027,3.509466666666667,41.91536111747416,-85.99348946327335,1570.3709000000001,5200.730666666667
US,wheat,US-26-029,2.5796666666666668,45.30215350185555,-85.12633662004583,64.752,174.08
US,wheat,US-26-031,2.985285714285714,45.446519491660666,-84.49990074041696,98.28428571428572,342.71999999999997
US,wheat,US-26-033,2.4071666666666665,46.30527017878936,-84.5776876505816,161.88,396.6666666666667
US,wheat,US-26-035,3.6029000000000004,43.987899085720265,-84.84786304982485,592.8855,2127.04
US,wheat,US-26-037,4.608676470588235,42.943663698144356,-84.60151722532484,9206.925000000001,41749.04
US,wheat,US-26-041,2.4033333333333333,45.91911878044003,-86.92422759920846,293.1826666666667,683.6266666666667
US,wheat,US-26-045,4.338058823529412,42.59607598642911,-84.83830305457961,7629.785294117647,32251.920000000002
US,wheat,US-26-047,2.2436666666666665,45.520958023054554,-84.89079686224036,53.96,122.39999999999999
US,wheat,US-26-049,4.0437352941176465,43.02172072778064,-83.70670934605141,3489.704294117647,13675.68
US,wheat,US-26-051,3.930142857142857,43.990658093693874,-84.38827198261123,856.374107142857,3286.2457142857143
US,wheat,US-26-055,2.95856,44.66876259437189,-85.56049219584051,653.8333200000001,1879.0848
US,wheat,US-26-057,4.745727272727273,43.292734878758104,-84.60492495633049,7332.428181818182,35183.77696969697
US,wheat,US-26-059,4.176176470588236,41.88778448980544,-84.59294121082296,5138.499705882353,21259.12
US,wheat,US-26-063,5.479088235294118,43.83335678407932,-83.02323063095507,21803.807647058824,121885.59999999999
US,wheat,US-26-065,4.562088235294118,42.59709920499779,-84.37354629324938,6646.602352941177,29898.16
US,wheat,US-26-067,4.463970588235294,42.94509622175848,-85.07460483933049,6634.6994117647055,28171.920000000002
US,wheat,US-26-069,4.116739130434783,44.35584286069495,-83.63585219965866,685.1746956521739,2789.8921739130433
US,wheat,US-26-071,2.24275,46.208691890937025,-88.53054536007389,48.564,106.75999999999999
US,wheat,US-26-073,4.37515625,43.640611897245165,-84.84678502552093,5975.6484375,26758.85
US,wheat,US-26-075,3.8730294117647057,42.248488672943814,-84.42342720822928,3751.9260882352937,14118.16
US,wheat,US-26-077,3.8076785714285712,42.24546050037149,-85.53118545999637,2154.01575,7636.302857142858
US,wheat,US-26-079,3.294636363636364,44.68466839733204,-85.0902082336636,260.47963636363636,932.9599999999999
US,wheat,US-26-081,4.0575882352941175,43.032150746298676,-85.54929358545455,2508.9019411764707,10059.12
US,wheat,US-26-085,3.1978333333333335,43.99011423998927,-85.80163340089419,68.1245,267.46666666666664
US,wheat,US-26-087,4.272117647058824,43.090146491516535,-83.22178479226353,3748.117147058824,15586.4
US,wheat,US-26-089,2.3331666666666666,44.93858766897157,-85.81179899365917,106.57100000000001,244.34666666666666
US,wheat,US-26-091,4.868352941176471,41.89512250276229,-84.06638650712036,13482.461470588236,65325.03999999999
US,wheat,US-26-093,4.0525,42.602919570765806,-83.91152697469397,2829.329117647059,11267.44
US,wheat,US-26-095,1.952,46.47066021814358,-85.54436929078766,40.47,78.88
US,wheat,US-26-097,2.5506,46.08022583527384,-85.08684537671421,47.754599999999996,132.73600000000002
US,wheat,US-26-099,4.2047058823529415,42.69553684973193,-82.93225129743344,1535.479411764706,6218.959999999999
US,wheat,US-26-101,2.2545555555555556,44.33300255602308,-86.0568243949005,140.74566666666666,302.5244444444445
US,wheat,US-26-105,3.7193529411764708,43.995167351034326,-86.24997444150631,1559.9994705882355,5894.08
US,wheat,US-26-107,3.346354838709677,43.640772355297045,-85.3246034042141,891.3843870967743,2990.4206451612904
US,wheat,US-26-109,2.5130000000000003,45.580033723837154,-87.55656863414795,73.6554,183.328
US,wheat,US-26-111,4.658741935483871,43.6468432666558,-84.38811932010194,1621.4109677419353,7626.7045161290325
US,wheat,US-26-113,3.363136363636364,44.33738905979475,-85.09472247755562,309.59549999999996,1038.050909090909
US,wheat,US-26-115,4.780117647058823,41.92868794905927,-83.53749270805024,8955.772941176472,42561.52
US,wheat,US-26-117,3.802724137931034,43.31095166468894,-85.15250861051292,6158.417586206897,23227.862068965518
US,wheat,US-26-119,3.5585714285714287,45.02761100196071,-84.12722099612124,348.2347142857143,1248.0914285714287
US,wheat,US-26-121,3.636269230769231,43.29124704963481,-86.15204777272146,828.2341153846154,3025.058461538462
US,wheat,US-26-123,3.77396,43.554190126895776,-85.80092248210477,816.5227199999999,3167.2768
US,wheat,US-26-125,3.6331,42.66039550918399,-83.38580995060579,758.8125,2626.568
US,wheat,US-26-127,3.5576923076923075,43.6409336429488,-86.26757844064224,817.1826923076923,2960.6153846153848
US,wheat,US-26-129,4.445545454545455,44.33496372914927,-84.12644419285914,785.7311818181819,3556.6884848484847
US,wheat,US-26-131,3.1465,46.66445524465624,-89.31487563468453,161.88,563.04
US,wheat,US-26-133,3.5191052631578947,43.98980712486284,-85.32528706161058,326.529,1244.6147368421052
US,wheat,US-26-137,3.3068000000000004,45.02138990218128,-84.59896837591238,300.827,1043.9360000000001
US,wheat,US-26-139,3.8370967741935487,42.959848666118766,-85.99610113275752,1911.2283870967742,7311.535483870968
US,wheat,US-26-141,3.2182758620689653,45.340189778932384,-83.91760649420165,1083.0609310344828,3540.126896551724
US,wheat,US-26-145,4.899647058823529,43.335042041673496,-84.05316962608013,9706.848529411764,47164.0
US,wheat,US-26-147,4.417235294117647,42.934066606701904,-82.68053870319922,5019.946411764707,21665.2
US,wheat,US-26-149,3.7391333333333336,41.91444552158226,-85.52776352695598,1284.248,4631.797333333334
US,wheat,US-26-151,4.956470588235295,43.42359716649442,-82.82013549556152,19737.45705882353,97854.31999999999
US,wheat,US-26-153,2.844666666666667,46.1965566589158,-86.19965630732088,80.94,237.54666666666665
US,wheat,US-26-155,4.213558823529412,42.953736532764275,-84.1467275193921,10031.79882352941,42153.76
US,wheat,US-26-157,4.986264705882353,43.46452228344518,-83.41688333230306,11958.885,59988.88
US,wheat,US-26-159,3.0572105263157896,42.25130635116889,-86.01894506528471,801.306,2432.538947368421
US,wheat,US-26-161,4.240117647058823,42.25321807258668,-83.8387648775043,5871.720882352942,24288.96
US,wheat,US-26-163,3.0612500000000002,42.28185695821735,-83.28210347428039,327.0481875,1009.29
US,wheat,US-26-165,2.5675000000000003,44.33833428972488,-85.57843748389486,236.07500000000002,587.52
US,wheat,US-26-998,4.11725,,,14275.7925,60612.479999999996
US,wheat,US-27-005,2.2545,46.93464855483318,-95.67396492580446,930.8100000000001,2143.36
US,wheat,US-27-009,2.692,45.699105761377105,-93.99882914520045,391.21000000000004,1075.3066666666666
US,wheat,US-27-011,2.086,45.42610194671305,-96.41094242158475,566.58,1180.48
US,wheat,US-27-015,1.75,44.242136852537904,-94.72759343372226,404.7,707.2
US,wheat,US-27-019,2.7761666666666667,44.820790182534964,-93.80259867025539,505.875,1305.6000000000001
US,wheat,US-27-027,2.535,46.89235047355705,-96.49064955433415,836.3800000000001,1991.9466666666667
US,wheat,US-27-029,2.178,47.57754185411863,-95.37902555667907,492.9981818181819,1020.7418181818182
US,wheat,US-27-037,2.3555,44.671870416384216,-93.0654345002742,978.025,2258.5066666666667
US,wheat,US-27-041,1.817,45.93372358444517,-95.4535282765788,485.64,881.28
US,wheat,US-27-051,2.4453333333333336,45.93405115098191,-96.01217476386006,418.19,1040.8533333333332
US,wheat,US-27-053,2.221,45.00457459364065,-93.47688798078606,930.81,2064.48
US,wheat,US-27-059,2.356,45.561486754135544,-93.29513550196585,202.35,476.0
US,wheat,US-27-067,1.615,45.15236884356376,-95.00471728099474,485.64,783.36
US,wheat,US-27-069,2.6247,48.776630573016284,-96.78286650434089,1505.484,4688.736
US,wheat,US-27-073,2.524,44.99547442639864,-96.1735155777029,526.11,1372.24
US,wheat,US-27-077,2.6755,48.7712493235271,-94.90456673507398,607.05,1622.48
US,wheat,US-27-079,2.784625,44.37143503871269,-93.73009897909009,647.52,1681.3
US,wheat,US-27-085,2.813875,44.82355662722041,-94.27240089265683,723.40125,1771.3999999999999
US,wheat,US-27-087,2.344333333333333,47.32530991975915,-95.8090423971386,640.775,1505.5199999999998
US,wheat,US-27-089,2.05475,48.35811551591161,-96.36844519900585,1143.2775,2382.21
US,wheat,US-27-093,2.6916666666666664,45.12310433814308,-94.52732169456738,634.03,1578.506666666667
US,wheat,US-27-105,2.019,43.67423332021646,-95.7533659633845,607.05,1224.0
US,wheat,US-27-107,2.484090909090909,47.32646320409315,-96.4552897987677,824.1163636363635,2011.0690909090908
US,wheat,US-27-111,2.4094,46.40880096787833,-95.7079938654845,793.212,1764.1919999999998
US,wheat,US-27-113,2.342875,48.066232207837544,-96.03669990648172,1039.573125,2492.2
US,wheat,US-27-117,3.096,44.02300875506153,-96.25864867862384,202.35,625.6
US,wheat,US-27-119,2.3632307692307695,47.77386177029907,-96.40187410758939,2294.337692307692,5463.433846153846
US,wheat,US-27-121,3.432,45.58600155464226,-95.44450259659061,485.64,1659.2
US,wheat,US-27-125,2.254583333333333,47.871689867000114,-96.09534973773206,886.9675000000001,1916.6933333333334
US,wheat,US-27-129,2.3890000000000002,44.726813835473244,-94.94711956025586,687.99,1555.8400000000001
US,wheat,US-27-131,1.75,44.354257023938644,-93.29668219162865,566.58,990.08
US,wheat,US-27-135,2.1086666666666667,48.77511409024004,-95.81083395507694,2007.7616666666665,4458.231111111111
US,wheat,US-27-139,2.0862499999999997,44.64846542609065,-93.5358933130835,586.815,1199.52
US,wheat,US-27-141,1.682,45.44394260160723,-93.77458964740688,445.17,748.0
US,wheat,US-27-143,3.0286666666666666,44.57949765531178,-94.23212716811706,589.0633333333333,1595.4311111111112
US,wheat,US-27-145,2.6806666666666668,45.55214395345865,-94.61301735420568,485.64000000000004,1206.7733333333333
US,wheat,US-27-153,2.1086666666666667,46.07061358391821,-94.89759096282953,350.74,718.0799999999999
US,wheat,US-27-155,2.221,45.77217847124066,-96.47159115602554,586.815,1261.4
US,wheat,US-27-159,1.884,46.58576477399112,-94.9693949903011,242.82,456.96
US,wheat,US-27-167,2.4,46.35706126008063,-96.46832594799868,849.87,1880.4266666666665
US,wheat,US-27-171,1.952,45.17394987096565,-93.96305476645409,687.99,1340.96
US,wheat,US-27-173,3.017,44.71624862277437,-95.86836213585333,607.0500000000001,1738.08
US,wheat,US-28-001,2.82475,31.482889924987518,-91.35354065281685,913.61025,2529.6
US,wheat,US-28-003,2.1526,34.880810037431765,-88.58026288877173,639.426,1444.864
US,wheat,US-28-009,3.0431999999999997,34.817293501470786,-89.18846406492385,817.494,2555.7120000000004
